full_address,town,lat,lon
"538, HOUGANG STREET 52, HOUGANG, SINGAPORE",HOUGANG,1.3759616,103.889806
"723, JURONG WEST AVENUE 5, JURONG WEST, SINGAPORE",JURONG WEST,1.3443233,103.6983059
"714, JURONG WEST STREET 71, JURONG WEST, SINGAPORE",JURONG WEST,1.3431266,103.6966905
"309, WOODLANDS AVENUE 1, WOODLANDS, SINGAPORE",WOODLANDS,1.4321411,103.789109
"179, WOODLANDS STREET 13, WOODLANDS, SINGAPORE",WOODLANDS,1.4361274,103.7721054
"211, BISHAN STREET 23, BISHAN, SINGAPORE",BISHAN,1.35604935,103.8491022
"221, BISHAN STREET 23, BISHAN, SINGAPORE",BISHAN,1.35789135,103.8489108
"225, BISHAN STREET 23, BISHAN, SINGAPORE",BISHAN,1.35860995,103.8475505
"236, BISHAN STREET 22, BISHAN, SINGAPORE",BISHAN,1.3549941,103.8466217
"415, BUKIT BATOK WEST AVENUE 4, BUKIT BATOK, SINGAPORE",BUKIT BATOK,1.3632287,103.7466067
"642, BUKIT BATOK CENTRAL, BUKIT BATOK, SINGAPORE",BUKIT BATOK,1.3489141,103.751814
"19, LIM LIAK STREET, BUKIT MERAH, SINGAPORE",BUKIT MERAH,1.2855036,103.8325971
"405, FAJAR ROAD, BUKIT PANJANG, SINGAPORE",BUKIT PANJANG,1.3811033,103.7714805
"231, CHOA CHU KANG CENTRAL, CHOA CHU KANG, SINGAPORE",CHOA CHU KANG,1.3800334,103.749167
"537, HOUGANG STREET 52, HOUGANG, SINGAPORE",HOUGANG,1.3759616,103.889806
"439, HOUGANG AVENUE 8, HOUGANG, SINGAPORE",HOUGANG,1.376773,103.8947471
"711, JURONG WEST STREET 71, JURONG WEST, SINGAPORE",JURONG WEST,1.3430129,103.6956915
"715, JURONG WEST STREET 71, JURONG WEST, SINGAPORE",JURONG WEST,1.34373125,103.696451
"718, JURONG WEST STREET 71, JURONG WEST, SINGAPORE",JURONG WEST,1.34351865,103.6977807
"703, JURONG WEST STREET 71, JURONG WEST, SINGAPORE",JURONG WEST,1.3415119,103.695812
"141, PASIR RIS STREET 11, PASIR RIS, SINGAPORE",PASIR RIS,1.36423855,103.9589976
"321, TAMPINES STREET 33, TAMPINES, SINGAPORE",TAMPINES,1.353787,103.9608233
"310, WOODLANDS STREET 31, WOODLANDS, SINGAPORE",WOODLANDS,1.430486,103.7752135
"332, WOODLANDS AVENUE 1, WOODLANDS, SINGAPORE",WOODLANDS,1.4321411,103.789109
"805, WOODLANDS STREET 81, WOODLANDS, SINGAPORE",WOODLANDS,1.4434333,103.7882911
"618, YISHUN RING ROAD, YISHUN, SINGAPORE",YISHUN,1.4180685,103.8338816
"664A, YISHUN AVENUE 4, YISHUN, SINGAPORE",YISHUN,1.4138572,103.8389498
"291, YISHUN STREET 22, YISHUN, SINGAPORE",YISHUN,1.435808,103.836733
"204, BISHAN STREET 23, BISHAN, SINGAPORE",BISHAN,1.35474475,103.847749
"147, SILAT AVENUE, BUKIT MERAH, SINGAPORE",BUKIT MERAH,1.2772982,103.8310684
"556, CHOA CHU KANG NORTH 6, CHOA CHU KANG, SINGAPORE",CHOA CHU KANG,1.3967953,103.7429721
"535, HOUGANG STREET 52, HOUGANG, SINGAPORE",HOUGANG,1.3759616,103.889806
"466, HOUGANG AVENUE 8, HOUGANG, SINGAPORE",HOUGANG,1.376773,103.8947471
"539, HOUGANG STREET 52, HOUGANG, SINGAPORE",HOUGANG,1.3759616,103.889806
"575, PASIR RIS STREET 53, PASIR RIS, SINGAPORE",PASIR RIS,1.3735627,103.946228
"233, PASIR RIS DRIVE 4, PASIR RIS, SINGAPORE",PASIR RIS,1.37433135,103.9621151
"775, PASIR RIS STREET 71, PASIR RIS, SINGAPORE",PASIR RIS,1.3742001,103.9371563
"463, PASIR RIS STREET 41, PASIR RIS, SINGAPORE",PASIR RIS,1.37262055,103.9581632
"248, PASIR RIS STREET 21, PASIR RIS, SINGAPORE",PASIR RIS,1.37067065,103.9629211
"501, PASIR RIS STREET 52, PASIR RIS, SINGAPORE",PASIR RIS,1.37595355,103.9464677
"520, SERANGOON NORTH AVENUE 4, SERANGOON, SINGAPORE",SERANGOON,1.37505,103.8754244
"526, SERANGOON NORTH AVENUE 4, SERANGOON, SINGAPORE",SERANGOON,1.37505,103.8754244
"842E, TAMPINES STREET 82, TAMPINES, SINGAPORE",TAMPINES,1.3533135,103.9381189
"842, WOODLANDS STREET 82, WOODLANDS, SINGAPORE",WOODLANDS,1.444474,103.7933728
"654, YISHUN AVENUE 4, YISHUN, SINGAPORE",YISHUN,1.4138572,103.8389498
"616, YISHUN RING ROAD, YISHUN, SINGAPORE",YISHUN,1.4180685,103.8338816
"207, BISHAN STREET 23, BISHAN, SINGAPORE",BISHAN,1.35478275,103.8480202
"213, BISHAN STREET 23, BISHAN, SINGAPORE",BISHAN,1.3572416,103.8480152
"223, BISHAN STREET 23, BISHAN, SINGAPORE",BISHAN,1.35843835,103.8483119
"257, BISHAN STREET 22, BISHAN, SINGAPORE",BISHAN,1.3549941,103.8466217
"17, TIONG BAHRU ROAD, BUKIT MERAH, SINGAPORE",BUKIT MERAH,1.2896975,103.8162745
"423, CHOA CHU KANG AVENUE 4, CHOA CHU KANG, SINGAPORE",CHOA CHU KANG,1.3789249,103.7366893
"512, CHOA CHU KANG STREET 51, CHOA CHU KANG, SINGAPORE",CHOA CHU KANG,1.3913303,103.7430432
"759, CHOA CHU KANG NORTH 5, CHOA CHU KANG, SINGAPORE",CHOA CHU KANG,1.3943661,103.7520248
"437, HOUGANG AVENUE 8, HOUGANG, SINGAPORE",HOUGANG,1.376773,103.8947471
"343, JURONG EAST STREET 31, JURONG EAST, SINGAPORE",JURONG EAST,1.3458776,103.7310895
"743, JURONG WEST STREET 73, JURONG WEST, SINGAPORE",JURONG WEST,1.3477298,103.6999045
"716, JURONG WEST STREET 71, JURONG WEST, SINGAPORE",JURONG WEST,1.34405585,103.6967513
"712, JURONG WEST STREET 71, JURONG WEST, SINGAPORE",JURONG WEST,1.34227875,103.6965923
"59, JALAN MA'MOR, KALLANG/WHAMPOA, SINGAPORE",KALLANG/WHAMPOA,1.3283957,103.8574907
"753, PASIR RIS STREET 71, PASIR RIS, SINGAPORE",PASIR RIS,1.37718295,103.9345139
"646, PASIR RIS DRIVE 10, PASIR RIS, SINGAPORE",PASIR RIS,1.378108,103.9381863
"650, PASIR RIS DRIVE 10, PASIR RIS, SINGAPORE",PASIR RIS,1.37877155,103.9380203
"803, WOODLANDS STREET 81, WOODLANDS, SINGAPORE",WOODLANDS,1.4434333,103.7882911
"94D, BEDOK NORTH AVENUE 4, BEDOK, SINGAPORE",BEDOK,1.3336191,103.9414224
"14, BEDOK SOUTH AVENUE 2, BEDOK, SINGAPORE",BEDOK,1.3247059,103.9371907
"239, BISHAN STREET 22, BISHAN, SINGAPORE",BISHAN,1.36039225,103.8447957
"226, BISHAN STREET 23, BISHAN, SINGAPORE",BISHAN,1.3575571,103.8473402
"235, BISHAN STREET 22, BISHAN, SINGAPORE",BISHAN,1.3549941,103.8466217
"237, BISHAN STREET 22, BISHAN, SINGAPORE",BISHAN,1.3549941,103.8466217
"502, BISHAN STREET 11, BISHAN, SINGAPORE",BISHAN,1.34857445,103.8483755
"215, BISHAN STREET 23, BISHAN, SINGAPORE",BISHAN,1.3571002,103.8488189
"212, BISHAN STREET 23, BISHAN, SINGAPORE",BISHAN,1.35660455,103.848148
"36, MOH GUAN TERRACE, BUKIT MERAH, SINGAPORE",BUKIT MERAH,1.2838486,103.8304622
"7, JALAN BUKIT MERAH, BUKIT MERAH, SINGAPORE",BUKIT MERAH,1.2868061,103.805126
"439, CHOA CHU KANG AVENUE 4, CHOA CHU KANG, SINGAPORE",CHOA CHU KANG,1.3789249,103.7366893
"432, CHOA CHU KANG AVENUE 4, CHOA CHU KANG, SINGAPORE",CHOA CHU KANG,1.3789249,103.7366893
"536, HOUGANG STREET 52, HOUGANG, SINGAPORE",HOUGANG,1.37720155,103.8894855
"444, HOUGANG AVENUE 8, HOUGANG, SINGAPORE",HOUGANG,1.376773,103.8947471
"453, HOUGANG AVENUE 10, HOUGANG, SINGAPORE",HOUGANG,1.3774853,103.8966918
"457, HOUGANG AVENUE 10, HOUGANG, SINGAPORE",HOUGANG,1.3774853,103.8966918
"458, HOUGANG AVENUE 10, HOUGANG, SINGAPORE",HOUGANG,1.3777984,103.8963021
"551, HOUGANG STREET 51, HOUGANG, SINGAPORE",HOUGANG,1.3806013,103.8875378
"436, HOUGANG AVENUE 8, HOUGANG, SINGAPORE",HOUGANG,1.376773,103.8947471
"441, HOUGANG AVENUE 8, HOUGANG, SINGAPORE",HOUGANG,1.376773,103.8947471
"454, HOUGANG AVENUE 10, HOUGANG, SINGAPORE",HOUGANG,1.3774853,103.8966918
"326, JURONG EAST STREET 31, JURONG EAST, SINGAPORE",JURONG EAST,1.3442983,103.7301264
"225, JURONG EAST STREET 21, JURONG EAST, SINGAPORE",JURONG EAST,1.34175895,103.7372413
"479, PASIR RIS DRIVE 4, PASIR RIS, SINGAPORE",PASIR RIS,1.3751407,103.959508
"480, PASIR RIS DRIVE 4, PASIR RIS, SINGAPORE",PASIR RIS,1.374885,103.9593296
"481, PASIR RIS DRIVE 4, PASIR RIS, SINGAPORE",PASIR RIS,1.3740776,103.958846
"231, PASIR RIS DRIVE 4, PASIR RIS, SINGAPORE",PASIR RIS,1.37347935,103.9616051
"246, PASIR RIS STREET 21, PASIR RIS, SINGAPORE",PASIR RIS,1.37129755,103.9624136
"251, PASIR RIS STREET 21, PASIR RIS, SINGAPORE",PASIR RIS,1.37047055,103.9623883
"223, PASIR RIS STREET 21, PASIR RIS, SINGAPORE",PASIR RIS,1.3706708,103.9615021
"210, PASIR RIS STREET 21, PASIR RIS, SINGAPORE",PASIR RIS,1.3669873,103.9614725
"533, SERANGOON NORTH AVENUE 4, SERANGOON, SINGAPORE",SERANGOON,1.37505,103.8754244
"541, SERANGOON NORTH AVENUE 4, SERANGOON, SINGAPORE",SERANGOON,1.37505,103.8754244
"518, SERANGOON NORTH AVENUE 4, SERANGOON, SINGAPORE",SERANGOON,1.37505,103.8754244
"524, SERANGOON NORTH AVENUE 4, SERANGOON, SINGAPORE",SERANGOON,1.37505,103.8754244
"856B, TAMPINES STREET 82, TAMPINES, SINGAPORE",TAMPINES,1.3533135,103.9381189
"48, LOR 5 TOA PAYOH, TOA PAYOH, SINGAPORE",TOA PAYOH,1.334375,103.8537274
"874, WOODLANDS STREET 82, WOODLANDS, SINGAPORE",WOODLANDS,1.444474,103.7933728
"661, YISHUN AVENUE 4, YISHUN, SINGAPORE",YISHUN,1.4138572,103.8389498
"253, ANG MO KIO STREET 21, ANG MO KIO, SINGAPORE",ANG MO KIO,1.3695867,103.8344666
"250, BISHAN STREET 22, BISHAN, SINGAPORE",BISHAN,1.36155115,103.8440623
"251, BISHAN STREET 22, BISHAN, SINGAPORE",BISHAN,1.36182635,103.8442928
"251, CHOA CHU KANG AVENUE 2, CHOA CHU KANG, SINGAPORE",CHOA CHU KANG,1.378388,103.7427726
"529, CHOA CHU KANG STREET 51, CHOA CHU KANG, SINGAPORE",CHOA CHU KANG,1.3913303,103.7430432
"756, CHOA CHU KANG NORTH 5, CHOA CHU KANG, SINGAPORE",CHOA CHU KANG,1.3943661,103.7520248
"452, HOUGANG AVENUE 10, HOUGANG, SINGAPORE",HOUGANG,1.3774853,103.8966918
"446, HOUGANG AVENUE 8, HOUGANG, SINGAPORE",HOUGANG,1.376773,103.8947471
"751, JURONG WEST STREET 73, JURONG WEST, SINGAPORE",JURONG WEST,1.3477298,103.6999045
"478, PASIR RIS DRIVE 4, PASIR RIS, SINGAPORE",PASIR RIS,1.3748298,103.9588512
"273, PASIR RIS STREET 21, PASIR RIS, SINGAPORE",PASIR RIS,1.3732743,103.9609293
"738, PASIR RIS DRIVE 10, PASIR RIS, SINGAPORE",PASIR RIS,1.379072,103.9364228
"568, PASIR RIS STREET 51, PASIR RIS, SINGAPORE",PASIR RIS,1.3688827,103.9486837
"557, PASIR RIS STREET 51, PASIR RIS, SINGAPORE",PASIR RIS,1.3668142,103.9523124
"511, PASIR RIS STREET 52, PASIR RIS, SINGAPORE",PASIR RIS,1.37507535,103.9441736
"147, PASIR RIS STREET 13, PASIR RIS, SINGAPORE",PASIR RIS,1.3628342,103.9622592
"724, PASIR RIS STREET 72, PASIR RIS, SINGAPORE",PASIR RIS,1.38101385,103.9360536
"457, PASIR RIS DRIVE 4, PASIR RIS, SINGAPORE",PASIR RIS,1.3719664,103.959557
"507, PASIR RIS STREET 52, PASIR RIS, SINGAPORE",PASIR RIS,1.3764776,103.9445177
"605, ELIAS ROAD, PASIR RIS, SINGAPORE",PASIR RIS,1.37699505,103.9429117
"531, SERANGOON NORTH AVENUE 4, SERANGOON, SINGAPORE",SERANGOON,1.37505,103.8754244
"536, SERANGOON NORTH AVENUE 4, SERANGOON, SINGAPORE",SERANGOON,1.37505,103.8754244
"534, SERANGOON NORTH AVENUE 4, SERANGOON, SINGAPORE",SERANGOON,1.37505,103.8754244
"532, SERANGOON NORTH AVENUE 4, SERANGOON, SINGAPORE",SERANGOON,1.37505,103.8754244
"535, SERANGOON NORTH AVENUE 4, SERANGOON, SINGAPORE",SERANGOON,1.3737636,103.8739271
"485A, TAMPINES AVENUE 9, TAMPINES, SINGAPORE",TAMPINES,1.3600145,103.9557419
"385, TAMPINES STREET 32, TAMPINES, SINGAPORE",TAMPINES,1.35484855,103.9587279
"357, TAMPINES STREET 33, TAMPINES, SINGAPORE",TAMPINES,1.35416435,103.9618701
"856E, TAMPINES STREET 82, TAMPINES, SINGAPORE",TAMPINES,1.3533135,103.9381189
"328, TAMPINES STREET 32, TAMPINES, SINGAPORE",TAMPINES,1.35332995,103.9582011
"176, WOODLANDS STREET 13, WOODLANDS, SINGAPORE",WOODLANDS,1.4361274,103.7721054
"423, ANG MO KIO AVENUE 3, ANG MO KIO, SINGAPORE",ANG MO KIO,1.3692045,103.8439488
"658, JALAN TENAGA, BEDOK, SINGAPORE",BEDOK,1.3335468,103.9063228
"663, JALAN DAMAI, BEDOK, SINGAPORE",BEDOK,1.3347502,103.9087729
"254, BISHAN STREET 22, BISHAN, SINGAPORE",BISHAN,1.361919,103.842855
"248, BISHAN STREET 22, BISHAN, SINGAPORE",BISHAN,1.361372,103.8432736
"252, BISHAN STREET 22, BISHAN, SINGAPORE",BISHAN,1.362025,103.8438013
"253, BISHAN STREET 22, BISHAN, SINGAPORE",BISHAN,1.3622542,103.8432326
"238, BISHAN STREET 22, BISHAN, SINGAPORE",BISHAN,1.35986965,103.8445309
"14, JALAN BUKIT MERAH, BUKIT MERAH, SINGAPORE",BUKIT MERAH,1.2776675,103.8317896
"283, CHOA CHU KANG AVENUE 3, CHOA CHU KANG, SINGAPORE",CHOA CHU KANG,1.3816056,103.7436175
"226, CHOA CHU KANG CENTRAL, CHOA CHU KANG, SINGAPORE",CHOA CHU KANG,1.3800334,103.749167
"41, CIRCUIT ROAD, GEYLANG, SINGAPORE",GEYLANG,1.3238677,103.8889691
"549, HOUGANG STREET 51, HOUGANG, SINGAPORE",HOUGANG,1.3806013,103.8875378
"449, HOUGANG AVENUE 10, HOUGANG, SINGAPORE",HOUGANG,1.3774853,103.8966918
"717, JURONG WEST STREET 71, JURONG WEST, SINGAPORE",JURONG WEST,1.3433129,103.6972957
"858, JURONG WEST STREET 81, JURONG WEST, SINGAPORE",JURONG WEST,1.3482226,103.6964433
"849, JURONG WEST STREET 81, JURONG WEST, SINGAPORE",JURONG WEST,1.3458426,103.691574
"184, PASIR RIS STREET 11, PASIR RIS, SINGAPORE",PASIR RIS,1.36533515,103.960313
"188, PASIR RIS STREET 12, PASIR RIS, SINGAPORE",PASIR RIS,1.3652171,103.9591615
"531, PASIR RIS DRIVE 1, PASIR RIS, SINGAPORE",PASIR RIS,1.371347,103.9504027
"535, PASIR RIS DRIVE 1, PASIR RIS, SINGAPORE",PASIR RIS,1.3705506,103.9502316
"241, PASIR RIS STREET 21, PASIR RIS, SINGAPORE",PASIR RIS,1.3730204,103.9625075
"204, PASIR RIS STREET 21, PASIR RIS, SINGAPORE",PASIR RIS,1.3673518,103.9626817
"160, PASIR RIS STREET 13, PASIR RIS, SINGAPORE",PASIR RIS,1.3641391,103.9621028
"604, ELIAS ROAD, PASIR RIS, SINGAPORE",PASIR RIS,1.37628935,103.9432515
"712, PASIR RIS STREET 72, PASIR RIS, SINGAPORE",PASIR RIS,1.38200105,103.9383536
"780, PASIR RIS STREET 71, PASIR RIS, SINGAPORE",PASIR RIS,1.3735873,103.9377682
"326, SERANGOON AVENUE 3, SERANGOON, SINGAPORE",SERANGOON,1.3502201,103.8689503
"517, SERANGOON NORTH AVENUE 4, SERANGOON, SINGAPORE",SERANGOON,1.37505,103.8754244
"506A, SERANGOON NORTH AVENUE 4, SERANGOON, SINGAPORE",SERANGOON,1.37505,103.8754244
"230E, TAMPINES STREET 24, TAMPINES, SINGAPORE",TAMPINES,1.356089,103.9510658
"174, WOODLANDS STREET 13, WOODLANDS, SINGAPORE",WOODLANDS,1.4361274,103.7721054
"233, YISHUN STREET 21, YISHUN, SINGAPORE",YISHUN,1.43158,103.8393154
"663A, YISHUN AVENUE 4, YISHUN, SINGAPORE",YISHUN,1.4138572,103.8389498
"793, YISHUN RING ROAD, YISHUN, SINGAPORE",YISHUN,1.4180685,103.8338816
"631, YISHUN STREET 61, YISHUN, SINGAPORE",YISHUN,1.4226992,103.8367172
"848, YISHUN STREET 81, YISHUN, SINGAPORE",YISHUN,1.4119207,103.8346869
"629, BEDOK RESERVOIR ROAD, BEDOK, SINGAPORE",BEDOK,1.3385775,103.9345376
"246, BISHAN STREET 22, BISHAN, SINGAPORE",BISHAN,1.36069165,103.8433323
"280, CHOA CHU KANG AVENUE 3, CHOA CHU KANG, SINGAPORE",CHOA CHU KANG,1.3816056,103.7436175
"409, CHOA CHU KANG AVENUE 3, CHOA CHU KANG, SINGAPORE",CHOA CHU KANG,1.3816056,103.7436175
"412, CHOA CHU KANG AVENUE 3, CHOA CHU KANG, SINGAPORE",CHOA CHU KANG,1.3816056,103.7436175
"425, CHOA CHU KANG AVENUE 4, CHOA CHU KANG, SINGAPORE",CHOA CHU KANG,1.3789249,103.7366893
"608, CHOA CHU KANG STREET 62, CHOA CHU KANG, SINGAPORE",CHOA CHU KANG,1.3985066,103.7481027
"442, HOUGANG AVENUE 8, HOUGANG, SINGAPORE",HOUGANG,1.376773,103.8947471
"831, HOUGANG CENTRAL, HOUGANG, SINGAPORE",HOUGANG,1.3713423,103.8902867
"558, HOUGANG STREET 51, HOUGANG, SINGAPORE",HOUGANG,1.3805097,103.8897526
"244, PASIR RIS STREET 21, PASIR RIS, SINGAPORE",PASIR RIS,1.37149465,103.9633715
"221, PASIR RIS STREET 21, PASIR RIS, SINGAPORE",PASIR RIS,1.3705727,103.9619525
"266, PASIR RIS STREET 21, PASIR RIS, SINGAPORE",PASIR RIS,1.36619535,103.9638066
"137, PASIR RIS STREET 11, PASIR RIS, SINGAPORE",PASIR RIS,1.36512905,103.9575059
"651, PASIR RIS DRIVE 10, PASIR RIS, SINGAPORE",PASIR RIS,1.37906065,103.9382817
"530, SERANGOON NORTH AVENUE 4, SERANGOON, SINGAPORE",SERANGOON,1.3762274,103.8755343
"491C, TAMPINES STREET 45, TAMPINES, SINGAPORE",TAMPINES,1.36204855,103.9548954
"324, TAMPINES STREET 32, TAMPINES, SINGAPORE",TAMPINES,1.3525864,103.9596075
"292, YISHUN STREET 22, YISHUN, SINGAPORE",YISHUN,1.4370833,103.8368732
"645A, YISHUN STREET 61, YISHUN, SINGAPORE",YISHUN,1.4226992,103.8367172
"611, BEDOK RESERVOIR ROAD, BEDOK, SINGAPORE",BEDOK,1.3385775,103.9345376
"648, JALAN TENAGA, BEDOK, SINGAPORE",BEDOK,1.3323284,103.9053918
"659, JALAN TENAGA, BEDOK, SINGAPORE",BEDOK,1.3341858,103.9061792
"267, BISHAN STREET 24, BISHAN, SINGAPORE",BISHAN,1.3574528,103.8430122
"269, BISHAN STREET 24, BISHAN, SINGAPORE",BISHAN,1.3565238,103.8444066
"244, BISHAN STREET 22, BISHAN, SINGAPORE",BISHAN,1.36045345,103.8444152
"281, CHOA CHU KANG AVENUE 3, CHOA CHU KANG, SINGAPORE",CHOA CHU KANG,1.3816056,103.7436175
"411, CHOA CHU KANG AVENUE 3, CHOA CHU KANG, SINGAPORE",CHOA CHU KANG,1.3816056,103.7436175
"413, CHOA CHU KANG AVENUE 3, CHOA CHU KANG, SINGAPORE",CHOA CHU KANG,1.3816056,103.7436175
"345, CHOA CHU KANG LOOP, CHOA CHU KANG, SINGAPORE",CHOA CHU KANG,1.3836661,103.7446229
"511, CHOA CHU KANG STREET 51, CHOA CHU KANG, SINGAPORE",CHOA CHU KANG,1.3913303,103.7430432
"552, CHOA CHU KANG STREET 52, CHOA CHU KANG, SINGAPORE",CHOA CHU KANG,1.3928034,103.7427274
"341, CHOA CHU KANG LOOP, CHOA CHU KANG, SINGAPORE",CHOA CHU KANG,1.3836661,103.7446229
"412, EUNOS ROAD 5, GEYLANG, SINGAPORE",GEYLANG,1.3183271,103.8989915
"413, EUNOS ROAD 5, GEYLANG, SINGAPORE",GEYLANG,1.31855855,103.8987951
"556, HOUGANG STREET 51, HOUGANG, SINGAPORE",HOUGANG,1.3806013,103.8875378
"557, HOUGANG STREET 51, HOUGANG, SINGAPORE",HOUGANG,1.3806013,103.8875378
"559, HOUGANG STREET 51, HOUGANG, SINGAPORE",HOUGANG,1.3806013,103.8875378
"731, JURONG WEST STREET 72, JURONG WEST, SINGAPORE",JURONG WEST,1.3457328,103.6984771
"487, PASIR RIS DRIVE 4, PASIR RIS, SINGAPORE",PASIR RIS,1.3748465,103.9608178
"216, PASIR RIS STREET 21, PASIR RIS, SINGAPORE",PASIR RIS,1.3690216,103.9608884
"149, PASIR RIS STREET 13, PASIR RIS, SINGAPORE",PASIR RIS,1.3618866,103.9623595
"240, PASIR RIS STREET 21, PASIR RIS, SINGAPORE",PASIR RIS,1.3733554,103.9627347
"711, PASIR RIS STREET 72, PASIR RIS, SINGAPORE",PASIR RIS,1.38174695,103.9379883
"717, PASIR RIS STREET 72, PASIR RIS, SINGAPORE",PASIR RIS,1.38269865,103.9365184
"486C, TAMPINES AVENUE 9, TAMPINES, SINGAPORE",TAMPINES,1.35899315,103.9574232
"502, TAMPINES CENTRAL 1, TAMPINES, SINGAPORE",TAMPINES,1.35645475,103.9451266
"318, TAMPINES STREET 33, TAMPINES, SINGAPORE",TAMPINES,1.35160725,103.9559982
"497D, TAMPINES STREET 45, TAMPINES, SINGAPORE",TAMPINES,1.3588586,103.9591596
"326, TAMPINES STREET 32, TAMPINES, SINGAPORE",TAMPINES,1.3527355,103.958679
"123, POTONG PASIR AVENUE 1, TOA PAYOH, SINGAPORE",TOA PAYOH,1.33518605,103.8658442
"855, WOODLANDS STREET 83, WOODLANDS, SINGAPORE",WOODLANDS,1.4416771,103.7954754
"128, MARSILING RISE, WOODLANDS, SINGAPORE",WOODLANDS,1.4406031,103.779386
"345, WOODLANDS STREET 32, WOODLANDS, SINGAPORE",WOODLANDS,1.4297951,103.7814017
"866, WOODLANDS STREET 83, WOODLANDS, SINGAPORE",WOODLANDS,1.4416771,103.7954754
"358, WOODLANDS AVENUE 5, WOODLANDS, SINGAPORE",WOODLANDS,1.4350975,103.7878607
"893D, WOODLANDS DRIVE 50, WOODLANDS, SINGAPORE",WOODLANDS,1.4368914,103.795901
"846, YISHUN RING ROAD, YISHUN, SINGAPORE",YISHUN,1.4171724,103.8345517
"636A, YISHUN STREET 61, YISHUN, SINGAPORE",YISHUN,1.4226992,103.8367172
"615, ANG MO KIO AVENUE 4, ANG MO KIO, SINGAPORE",ANG MO KIO,1.3775341,103.8393278
"645, JALAN TENAGA, BEDOK, SINGAPORE",BEDOK,1.3316142,103.9066695
"650, JALAN TENAGA, BEDOK, SINGAPORE",BEDOK,1.3318745,103.907603
"94C, BEDOK NORTH AVENUE 4, BEDOK, SINGAPORE",BEDOK,1.33349825,103.942815
"662, JALAN DAMAI, BEDOK, SINGAPORE",BEDOK,1.3344376,103.9084088
"263, BISHAN STREET 22, BISHAN, SINGAPORE",BISHAN,1.3589468,103.8424194
"271, BISHAN STREET 24, BISHAN, SINGAPORE",BISHAN,1.35660715,103.8422612
"42, KIM CHENG STREET, BUKIT MERAH, SINGAPORE",BUKIT MERAH,1.2845393,103.8319423
"453, FAJAR ROAD, BUKIT PANJANG, SINGAPORE",BUKIT PANJANG,1.3811033,103.7714805
"289, CHOA CHU KANG AVENUE 3, CHOA CHU KANG, SINGAPORE",CHOA CHU KANG,1.3816056,103.7436175
"290, CHOA CHU KANG AVENUE 3, CHOA CHU KANG, SINGAPORE",CHOA CHU KANG,1.3816056,103.7436175
"291, CHOA CHU KANG AVENUE 3, CHOA CHU KANG, SINGAPORE",CHOA CHU KANG,1.3816056,103.7436175
"402, CHOA CHU KANG AVENUE 3, CHOA CHU KANG, SINGAPORE",CHOA CHU KANG,1.3816056,103.7436175
"407, CHOA CHU KANG AVENUE 3, CHOA CHU KANG, SINGAPORE",CHOA CHU KANG,1.3816056,103.7436175
"408, CHOA CHU KANG AVENUE 3, CHOA CHU KANG, SINGAPORE",CHOA CHU KANG,1.3816056,103.7436175
"422, CHOA CHU KANG AVENUE 4, CHOA CHU KANG, SINGAPORE",CHOA CHU KANG,1.3789249,103.7366893
"440, CHOA CHU KANG AVENUE 4, CHOA CHU KANG, SINGAPORE",CHOA CHU KANG,1.3789249,103.7366893
"550, HOUGANG STREET 51, HOUGANG, SINGAPORE",HOUGANG,1.3806013,103.8875378
"830, HOUGANG CENTRAL, HOUGANG, SINGAPORE",HOUGANG,1.3708038,103.8903699
"25, TEBAN GARDENS ROAD, JURONG EAST, SINGAPORE",JURONG EAST,1.32306595,103.7377951
"215, PASIR RIS STREET 21, PASIR RIS, SINGAPORE",PASIR RIS,1.3681921,103.9618076
"212, PASIR RIS STREET 21, PASIR RIS, SINGAPORE",PASIR RIS,1.3673562,103.9607468
"131, PASIR RIS STREET 11, PASIR RIS, SINGAPORE",PASIR RIS,1.365775,103.9565387
"644, PASIR RIS DRIVE 10, PASIR RIS, SINGAPORE",PASIR RIS,1.37807095,103.9375403
"779, PASIR RIS STREET 71, PASIR RIS, SINGAPORE",PASIR RIS,1.37398725,103.938036
"53, STIRLING ROAD, QUEENSTOWN, SINGAPORE",QUEENSTOWN,1.296614,103.8036333
"521, SERANGOON NORTH AVENUE 4, SERANGOON, SINGAPORE",SERANGOON,1.37505,103.8754244
"529, SERANGOON NORTH AVENUE 4, SERANGOON, SINGAPORE",SERANGOON,1.37505,103.8754244
"349, TAMPINES STREET 33, TAMPINES, SINGAPORE",TAMPINES,1.353787,103.9608233
"472, TAMPINES STREET 44, TAMPINES, SINGAPORE",TAMPINES,1.35999475,103.9532797
"497F, TAMPINES STREET 45, TAMPINES, SINGAPORE",TAMPINES,1.35974715,103.9590055
"497J, TAMPINES STREET 45, TAMPINES, SINGAPORE",TAMPINES,1.3592344,103.9596131
"316, WOODLANDS STREET 31, WOODLANDS, SINGAPORE",WOODLANDS,1.430486,103.7752135
"418, WOODLANDS STREET 41, WOODLANDS, SINGAPORE",WOODLANDS,1.429104,103.7754296
"878, YISHUN STREET 81, YISHUN, SINGAPORE",YISHUN,1.4119207,103.8346869
"633A, YISHUN STREET 61, YISHUN, SINGAPORE",YISHUN,1.4226992,103.8367172
"627, ANG MO KIO AVENUE 9, ANG MO KIO, SINGAPORE",ANG MO KIO,1.3826084,103.8392891
